"date","country","yield"
1993-05-01,"FR",7.18
1993-04-01,"FR",7.15
1993-03-01,"FR",7.33
1993-02-01,"FR",7.77
1993-01-01,"FR",7.92
2015-05-01,"UK",1.94
2015-04-01,"UK",1.65
2015-03-01,"UK",1.59
2015-02-01,"UK",1.59
2015-01-01,"UK",1.21
2014-12-01,"UK",1.52
2014-11-01,"UK",1.72
2014-10-01,"UK",1.82
2014-09-01,"UK",2.08
2014-08-01,"UK",2.12
2014-07-01,"UK",2.31
2014-06-01,"UK",2.35
2014-05-01,"UK",2.27
2014-04-01,"UK",2.3
2014-03-01,"UK",2.34
2014-02-01,"UK",2.37
2014-01-01,"UK",2.48
2013-12-01,"UK",2.5
2013-11-01,"UK",2.31
2013-10-01,"UK",2.26
2013-09-01,"UK",2.44
2013-08-01,"UK",2.29
2013-07-01,"UK",2.09
2013-06-01,"UK",1.96
2013-05-01,"UK",1.62
2013-04-01,"UK",1.46
2013-03-01,"UK",1.65
2013-02-01,"UK",1.92
2013-01-01,"UK",1.82
2012-12-01,"UK",1.6
2012-11-01,"UK",1.55
2012-10-01,"UK",1.54
2012-09-01,"UK",1.53
2012-08-01,"UK",1.49
2012-07-01,"UK",1.47
2012-06-01,"UK",1.6
2012-05-01,"UK",1.78
2012-04-01,"UK",2.03
2012-03-01,"UK",2.17
2012-02-01,"UK",2.13
2012-01-01,"UK",2.04
2011-12-01,"UK",1.81
2011-11-01,"UK",1.96
2011-10-01,"UK",2.24
2011-09-01,"UK",2.18
2011-08-01,"UK",2.4
2011-07-01,"UK",2.98
2011-06-01,"UK",3.12
2011-05-01,"UK",3.26
2011-04-01,"UK",3.56
2011-03-01,"UK",3.54
2011-02-01,"UK",3.77
2011-01-01,"UK",3.61
2010-12-01,"UK",3.34
2010-11-01,"UK",3.03
2010-10-01,"UK",2.8
2010-09-01,"UK",2.84
2010-08-01,"UK",2.68
2010-07-01,"UK",2.97
2010-06-01,"UK",3.14
2010-05-01,"UK",3.6
2010-04-01,"UK",3.96
2010-03-01,"UK",3.98
2010-02-01,"UK",4.02
2010-01-01,"UK",4.01
2009-12-01,"UK",3.6
2009-11-01,"UK",3.46
2009-10-01,"UK",3.34
2009-09-01,"UK",3.42
2009-08-01,"UK",3.45
2009-07-01,"UK",3.55
2009-06-01,"UK",3.52
2009-05-01,"UK",3.41
2009-04-01,"UK",3.16
2009-03-01,"UK",3
2009-02-01,"UK",3.23
2009-01-01,"UK",3.17
2008-12-01,"UK",3.36
2008-11-01,"UK",4.13
2008-10-01,"UK",4.52
2008-09-01,"UK",4.57
2008-08-01,"UK",4.68
2008-07-01,"UK",5
2008-06-01,"UK",5.16
2008-05-01,"UK",4.84
2008-04-01,"UK",4.62
2008-03-01,"UK",4.42
2008-02-01,"UK",4.45
2008-01-01,"UK",4.26
2007-12-01,"UK",4.7
2007-11-01,"UK",4.74
2007-10-01,"UK",5
2007-09-01,"UK",5.05
2007-08-01,"UK",5.19
2007-07-01,"UK",5.46
2007-06-01,"UK",5.49
2007-05-01,"UK",5.2
2007-04-01,"UK",5.11
2007-03-01,"UK",4.88
2007-02-01,"UK",4.97
2007-01-01,"UK",4.94
2006-12-01,"UK",4.54
2006-11-01,"UK",4.45
2006-10-01,"UK",4.51
2006-09-01,"UK",4.44
2006-08-01,"UK",4.49
2006-07-01,"UK",4.49
2006-06-01,"UK",4.5
2006-05-01,"UK",4.49
2006-04-01,"UK",4.37
2006-03-01,"UK",4.19
2006-02-01,"UK",4.05
2006-01-01,"UK",3.97
2005-12-01,"UK",4.27
2005-11-01,"UK",4.37
2005-10-01,"UK",4.4
2005-09-01,"UK",4.25
2005-08-01,"UK",4.34
2005-07-01,"UK",4.31
2005-06-01,"UK",4.31
2005-05-01,"UK",4.45
2005-04-01,"UK",4.67
2005-03-01,"UK",4.87
2005-02-01,"UK",4.66
2005-01-01,"UK",4.6
2004-12-01,"UK",4.58
2004-11-01,"UK",4.74
2004-10-01,"UK",4.81
2004-09-01,"UK",4.95
2004-08-01,"UK",5.03
2004-07-01,"UK",5.14
2004-06-01,"UK",5.24
2004-05-01,"UK",5.15
2004-04-01,"UK",4.99
2004-03-01,"UK",4.76
2004-02-01,"UK",4.88
2004-01-01,"UK",4.84
2003-12-01,"UK",4.94
2003-11-01,"UK",5.1
2003-10-01,"UK",4.96
2003-09-01,"UK",4.76
2003-08-01,"UK",4.64
2003-07-01,"UK",4.47
2003-06-01,"UK",4.19
2003-05-01,"UK",4.31
2003-04-01,"UK",4.56
2003-03-01,"UK",4.41
2003-02-01,"UK",4.29
2003-01-01,"UK",4.31
2002-12-01,"UK",4.49
2002-11-01,"UK",4.55
2002-10-01,"UK",4.53
2002-09-01,"UK",4.45
2002-08-01,"UK",4.67
2002-07-01,"UK",5.02
2002-06-01,"UK",5.19
2002-05-01,"UK",5.35
2002-04-01,"UK",5.33
2002-03-01,"UK",5.34
2002-02-01,"UK",5.04
2002-01-01,"UK",5.02
2001-12-01,"UK",4.94
2001-11-01,"UK",4.67
2001-10-01,"UK",4.86
2001-09-01,"UK",5.02
2001-08-01,"UK",5.07
2001-07-01,"UK",5.3
2001-06-01,"UK",5.3
2001-05-01,"UK",5.21
2001-04-01,"UK",5.03
2001-03-01,"UK",4.82
2001-02-01,"UK",4.95
2001-01-01,"UK",4.94
2000-12-01,"UK",4.95
2000-11-01,"UK",5.11
2000-10-01,"UK",5.2
2000-09-01,"UK",5.38
2000-08-01,"UK",5.32
2000-07-01,"UK",5.24
2000-06-01,"UK",5.21
2000-05-01,"UK",5.41
2000-04-01,"UK",5.3
2000-03-01,"UK",5.34
2000-02-01,"UK",5.63
2000-01-01,"UK",5.83
1999-12-01,"UK",5.36
1999-11-01,"UK",5.23
1999-10-01,"UK",5.78
1999-09-01,"UK",5.6
1999-08-01,"UK",5.31
1999-07-01,"UK",5.27
1999-06-01,"UK",5.09
1999-05-01,"UK",4.83
1999-04-01,"UK",4.54
1999-03-01,"UK",4.6
1999-02-01,"UK",4.37
1999-01-01,"UK",4.2
1998-12-01,"UK",4.54
1998-11-01,"UK",4.93
1998-10-01,"UK",4.99
1998-09-01,"UK",5.16
1998-08-01,"UK",5.63
1998-07-01,"UK",5.92
1998-06-01,"UK",5.87
1998-05-01,"UK",5.92
1998-04-01,"UK",5.88
1998-03-01,"UK",6.05
1998-02-01,"UK",6.1
1998-01-01,"UK",6.16
1997-12-01,"UK",6.43
1997-11-01,"UK",6.7
1997-10-01,"UK",6.57
1997-09-01,"UK",6.88
1997-08-01,"UK",7.17
1997-07-01,"UK",7.13
1997-06-01,"UK",7.24
1997-05-01,"UK",7.25
1997-04-01,"UK",7.74
1997-03-01,"UK",7.55
1997-02-01,"UK",7.29
1997-01-01,"UK",7.66
1996-12-01,"UK",7.68
1996-11-01,"UK",7.69
1996-10-01,"UK",7.64
1996-09-01,"UK",7.95
1996-08-01,"UK",7.96
1996-07-01,"UK",8.06
1996-06-01,"UK",8.2
1996-05-01,"UK",8.23
1996-04-01,"UK",8.21
1996-03-01,"UK",8.2
1996-02-01,"UK",7.9
1996-01-01,"UK",7.55
1995-12-01,"UK",7.59
1995-11-01,"UK",7.97
1995-10-01,"UK",8.24
1995-09-01,"UK",8.07
1995-08-01,"UK",8.26
1995-07-01,"UK",8.39
1995-06-01,"UK",8.24
1995-05-01,"UK",8.28
1995-04-01,"UK",8.55
1995-03-01,"UK",8.7
1995-02-01,"UK",8.76
1995-01-01,"UK",8.84
1994-12-01,"UK",8.7
1994-11-01,"UK",8.75
1994-10-01,"UK",8.88
1994-09-01,"UK",8.99
1994-08-01,"UK",8.69
1994-07-01,"UK",8.54
1994-06-01,"UK",8.72
1994-05-01,"UK",8.29
1994-04-01,"UK",7.82
1994-03-01,"UK",7.42
1994-02-01,"UK",6.71
1994-01-01,"UK",6.32
1993-12-01,"UK",6.38
1993-11-01,"UK",6.88
1993-10-01,"UK",6.92
1993-09-01,"UK",7.02
1993-08-01,"UK",7.1
1993-07-01,"UK",7.62
1993-06-01,"UK",8.01
1993-05-01,"UK",8.22
1993-04-01,"UK",7.97
1993-03-01,"UK",7.85
1993-02-01,"UK",8.11
1993-01-01,"UK",8.48
2015-05-01,"GR",10.95
2015-04-01,"GR",12
2015-03-01,"GR",10.52
2015-02-01,"GR",9.72
2015-01-01,"GR",9.48
2014-12-01,"GR",8.42
2014-11-01,"GR",8.1
2014-10-01,"GR",7.26
2014-09-01,"GR",5.89
2014-08-01,"GR",6.09
2014-07-01,"GR",6.1
2014-06-01,"GR",5.93
2014-05-01,"GR",6.38
2014-04-01,"GR",6.2
2014-03-01,"GR",6.9
2014-02-01,"GR",7.7
2014-01-01,"GR",8.18
2013-12-01,"GR",8.66
2013-11-01,"GR",8.41
2013-10-01,"GR",8.74
2013-09-01,"GR",10.15
2013-08-01,"GR",10.01
2013-07-01,"GR",10.53
2013-06-01,"GR",10.07
2013-05-01,"GR",9.07
2013-04-01,"GR",11.58
2013-03-01,"GR",11.38
2013-02-01,"GR",10.95
2013-01-01,"GR",11.1
2012-12-01,"GR",13.33
2012-11-01,"GR",17.2
2012-10-01,"GR",17.96
2012-09-01,"GR",20.91
2012-08-01,"GR",24.34
2012-07-01,"GR",25.82
2012-06-01,"GR",27.82
2012-05-01,"GR",26.9
2012-04-01,"GR",21.48
2012-03-01,"GR",19.07
2012-02-01,"GR",29.24
2012-01-01,"GR",25.91
2011-12-01,"GR",21.14
2011-11-01,"GR",17.92
2011-10-01,"GR",18.04
2011-09-01,"GR",17.78
2011-08-01,"GR",15.9
2011-07-01,"GR",16.15
2011-06-01,"GR",16.69
2011-05-01,"GR",15.94
2011-04-01,"GR",13.86
2011-03-01,"GR",12.44
2011-02-01,"GR",11.4
2011-01-01,"GR",11.73
2010-12-01,"GR",12.01
2010-11-01,"GR",11.52
2010-10-01,"GR",9.57
2010-09-01,"GR",11.34
2010-08-01,"GR",10.7
2010-07-01,"GR",10.34
2010-06-01,"GR",9.1
2010-05-01,"GR",7.97
2010-04-01,"GR",7.83
2010-03-01,"GR",6.24
2010-02-01,"GR",6.46
2010-01-01,"GR",6.02
2009-12-01,"GR",5.49
2009-11-01,"GR",4.84
2009-10-01,"GR",4.57
2009-09-01,"GR",4.56
2009-08-01,"GR",4.52
2009-07-01,"GR",4.89
2009-06-01,"GR",5.33
2009-05-01,"GR",5.22
2009-04-01,"GR",5.5
2009-03-01,"GR",5.87
2009-02-01,"GR",5.7
2009-01-01,"GR",5.6
2008-12-01,"GR",5.08
2008-11-01,"GR",5.09
2008-10-01,"GR",4.93
2008-09-01,"GR",4.88
2008-08-01,"GR",4.87
2008-07-01,"GR",5.15
2008-06-01,"GR",5.17
2008-05-01,"GR",4.74
2008-04-01,"GR",4.54
2008-03-01,"GR",4.42
2008-02-01,"GR",4.36
2008-01-01,"GR",4.4
2007-12-01,"GR",4.53
2007-11-01,"GR",4.43
2007-10-01,"GR",4.58
2007-09-01,"GR",4.56
2007-08-01,"GR",4.62
2007-07-01,"GR",4.79
2007-06-01,"GR",4.8
2007-05-01,"GR",4.51
2007-04-01,"GR",4.4
2007-03-01,"GR",4.2
2007-02-01,"GR",4.3
2007-01-01,"GR",4.28
2006-12-01,"GR",4.04
2006-11-01,"GR",3.98
2006-10-01,"GR",4.08
2006-09-01,"GR",4.06
2006-08-01,"GR",4.19
2006-07-01,"GR",4.33
2006-06-01,"GR",4.31
2006-05-01,"GR",4.3
2006-04-01,"GR",4.23
2006-03-01,"GR",3.95
2006-02-01,"GR",3.77
2006-01-01,"GR",3.6
2005-12-01,"GR",3.57
2005-11-01,"GR",3.67
2005-10-01,"GR",3.45
2005-09-01,"GR",3.3
2005-08-01,"GR",3.47
2005-07-01,"GR",3.46
2005-06-01,"GR",3.44
2005-05-01,"GR",3.6
2005-04-01,"GR",3.76
2005-03-01,"GR",3.92
2005-02-01,"GR",3.69
2005-01-01,"GR",3.69
2004-12-01,"GR",3.77
2004-11-01,"GR",3.97
2004-10-01,"GR",4.11
2004-09-01,"GR",4.22
2004-08-01,"GR",4.28
2004-07-01,"GR",4.44
2004-06-01,"GR",4.55
2004-05-01,"GR",4.49
2004-04-01,"GR",4.35
2004-03-01,"GR",4.17
2004-02-01,"GR",4.35
2004-01-01,"GR",4.37
2003-12-01,"GR",4.45
2003-11-01,"GR",4.51
2003-10-01,"GR",4.38
2003-09-01,"GR",4.32
2003-08-01,"GR",4.29
2003-07-01,"GR",4.12
2003-06-01,"GR",3.81
2003-05-01,"GR",4.02
2003-04-01,"GR",4.38
2003-03-01,"GR",4.26
2003-02-01,"GR",4.24
2003-01-01,"GR",4.43
2002-12-01,"GR",4.58
2002-11-01,"GR",4.76
2002-10-01,"GR",4.79
2002-09-01,"GR",4.73
2002-08-01,"GR",4.95
2002-07-01,"GR",5.21
2002-06-01,"GR",5.37
2002-05-01,"GR",5.52
2002-04-01,"GR",5.51
2002-03-01,"GR",5.5
2002-02-01,"GR",5.31
2002-01-01,"GR",5.24
2001-12-01,"GR",5.13
2001-11-01,"GR",4.9
2001-10-01,"GR",5.07
2001-09-01,"GR",5.31
2001-08-01,"GR",5.33
2001-07-01,"GR",5.51
2001-06-01,"GR",5.48
2001-05-01,"GR",5.54
2001-04-01,"GR",5.39
2001-03-01,"GR",5.28
2001-02-01,"GR",5.35
2001-01-01,"GR",5.35
2000-12-01,"GR",5.54
2000-11-01,"GR",5.87
2000-10-01,"GR",5.97
2000-09-01,"GR",6.05
2000-08-01,"GR",6.04
2000-07-01,"GR",6.08
2000-06-01,"GR",6.06
2000-05-01,"GR",6.18
2000-04-01,"GR",6.09
2000-03-01,"GR",6.24
2000-02-01,"GR",6.48
2000-01-01,"GR",6.6
1999-12-01,"GR",6.39
1999-11-01,"GR",6.61
1999-10-01,"GR",7.03
1999-09-01,"GR",6.64
1999-08-01,"GR",6.66
1999-07-01,"GR",6.37
1999-06-01,"GR",6.02
1999-05-01,"GR",5.75
1999-04-01,"GR",5.85
1999-03-01,"GR",5.97
1999-02-01,"GR",5.96
1999-01-01,"GR",6.32
1998-12-01,"GR",7.17
1998-11-01,"GR",7.65
1998-10-01,"GR",8.45
1998-09-01,"GR",8.25
1998-08-01,"GR",7.56
1998-07-01,"GR",7.67
1998-06-01,"GR",7.74
1998-05-01,"GR",7.85
1998-04-01,"GR",8.11
1998-03-01,"GR",9.27
1998-02-01,"GR",11.04
1998-01-01,"GR",11.03
1997-12-01,"GR",10.48
1997-11-01,"GR",10.76
1997-10-01,"GR",9.3
1997-09-01,"GR",9.43
1997-08-01,"GR",9.63
1997-07-01,"GR",9.42
1997-06-01,"GR",9.15
1997-05-01,"GR",8.92
1997-04-01,"GR",9.33
1997-03-01,"GR",9.45
